"levelIndex","temp","xpPerLevel","reward","rewardQty","premium","notes","notes2"
0,"1",10,"settings/itemflav/weapon_skin/pdw/s07bp_legendary_01.rpak",1,true,"",""
0,"1",0,"settings/itemflav/character_skin/horizon/s07bp_rare_01.rpak",1,true,"",""
0,"1",0,"settings/itemflav/character_skin/revenant/s07bp_rare_01.rpak",1,true,"",""
0,"1",0,"settings/itemflav/character_skin/bloodhound/s07bp_rare_01.rpak",1,true,"",""
0,"1",0,"settings/itemflav/xp_boost/battlepass_season07.rpak",1,true,"",""
0,"1",0,"settings/itemflav/gcard_tracker/horizon/season07_wins.rpak",1,false,"",""
1,"2",10,"settings/itemflav/pack/cosmetic_rare.rpak",1,true,"",""
1,"2",0,"settings/itemflav/gcard_tracker/horizon/season07_kills.rpak",1,false,"",""
2,"3",10,"settings/itemflav/grx_currency/premium.rpak",100,true,"",""
2,"3",0,"settings/itemflav/gcard_tracker/rampart/season07_kills.rpak",1,false,"",""
3,"4",10,"settings/itemflav/emote_icon/bangalore/s07bp_epic_02.rpak",1,true,"",""
3,"4",0,"settings/itemflav/gcard_tracker/pathfinder/season07_wins.rpak",1,false,"",""
4,"5",10,"settings/itemflav/pack/cosmetic_legendary.rpak",1,true,"",""
4,"5",0,"settings/itemflav/gcard_tracker/gibraltar/season07_kills.rpak",1,false,"",""
5,"6",10,"settings/itemflav/xp_boost/battlepass_season07.rpak",1,true,"",""
5,"6",0,"settings/itemflav/pack/cosmetic_rare.rpak",1,false,"",""
6,"7",10,"settings/itemflav/musicpack/s07bp_season7.rpak",1,true,"",""
6,"7",0,"settings/itemflav/gcard_tracker/wraith/season07_wins.rpak",1,false,"",""
7,"8",10,"settings/itemflav/musicpack/s07bp_horizon.rpak",1,true,"",""
7,"8",0,"settings/itemflav/gcard_tracker/crypto/season07_kills.rpak",1,false,"",""
8,"9",10,"settings/itemflav/weapon_skin/kraber/s07bp_rare_01.rpak",1,true,"",""
8,"9",0,"settings/itemflav/pack/cosmetic_rare.rpak",1,false,"",""
9,"10",10,"settings/itemflav/character_kill_quip/pathfinder/s07bp_rare_01.rpak",1,true,"",""
9,"10",0,"settings/itemflav/gcard_tracker/bangalore/season07_wins.rpak",1,false,"",""
10,"11",10,"settings/itemflav/gcard_frame/pathfinder/s07bp_epic_01.rpak",1,true,"",""
10,"11",0,"settings/itemflav/gcard_tracker/wattson/season07_kills.rpak",1,false,"",""
11,"12",10,"settings/itemflav/grx_currency/crafting.rpak",120,true,"",""
11,"12",0,"settings/itemflav/pack/cosmetic_rare.rpak",1,false,"",""
12,"13",10,"settings/itemflav/grx_currency/premium.rpak",100,true,"",""
12,"13",0,"settings/itemflav/gcard_tracker/octane/season07_wins.rpak",1,false,"",""
13,"14",10,"settings/itemflav/xp_boost/battlepass_season07.rpak",1,true,"",""
13,"14",0,"settings/itemflav/gcard_tracker/loba/season07_kills.rpak",1,false,"",""
14,"15",10,"settings/itemflav/character_kill_quip/horizon/s07bp_rare_01.rpak",1,true,"",""
14,"15",0,"settings/itemflav/gcard_tracker/lifeline/season07_wins.rpak",1,false,"",""
15,"16",10,"settings/itemflav/pack/cosmetic_rare.rpak",1,true,"",""
15,"16",0,"settings/itemflav/gcard_tracker/mirage/season07_kills.rpak",1,false,"",""
16,"17",10,"settings/itemflav/weapon_skin/dmr/s07bp_rare_01.rpak",1,true,"",""
16,"17",0,"settings/itemflav/gcard_tracker/caustic/season07_wins.rpak",1,false,"",""
17,"18",10,"settings/itemflav/character_kill_quip/wraith/s07bp_rare_01.rpak",1,true,"",""
17,"18",0,"settings/itemflav/pack/cosmetic_rare.rpak",1,false,"",""
18,"19",10,"settings/itemflav/gcard_frame/bloodhound/s07bp_epic_01.rpak",1,true,"",""
18,"19",0,"settings/itemflav/gcard_tracker/bloodhound/season07_kills.rpak",1,false,"",""
19,"20",10,"settings/itemflav/grx_currency/crafting.rpak",120,true,"",""
19,"20",0,"settings/itemflav/gcard_tracker/revenant/season07_wins.rpak",1,false,"",""
20,"21",10,"settings/itemflav/grx_currency/premium.rpak",100,true,"",""
20,"21",0,"settings/itemflav/gcard_tracker/revenant/season07_kills.rpak",1,false,"",""
21,"22",10,"settings/itemflav/xp_boost/battlepass_season07.rpak",1,true,"",""
21,"22",0,"settings/itemflav/gcard_tracker/bloodhound/season07_wins.rpak",1,false,"",""
22,"23",10,"settings/itemflav/weapon_skin/g7/s07bp_rare_01.rpak",1,true,"",""
22,"23",0,"settings/itemflav/gcard_tracker/caustic/season07_kills.rpak",1,false,"",""
23,"24",10,"settings/itemflav/character_kill_quip/bangalore/s07bp_rare_01.rpak",1,true,"",""
23,"24",0,"settings/itemflav/pack/cosmetic_rare.rpak",1,false,"",""
24,"25",10,"settings/itemflav/character_skin/wraith/s07bp_legendary_01.rpak",1,true,"",""
24,"25",0,"settings/itemflav/gcard_tracker/mirage/season07_wins.rpak",1,false,"",""
25,"26",10,"settings/itemflav/weapon_charm/charm_apex_theme_v20_ascension_olympus_balloon01.rpak",1,true,"",""
25,"26",0,"settings/itemflav/gcard_tracker/lifeline/season07_kills.rpak",1,false,"",""
26,"27",10,"settings/itemflav/gcard_frame/wraith/s07bp_epic_01.rpak",1,true,"",""
26,"27",0,"settings/itemflav/gcard_tracker/loba/season07_wins.rpak",1,false,"",""
27,"28",10,"settings/itemflav/grx_currency/crafting.rpak",120,true,"",""
27,"28",0,"settings/itemflav/gcard_tracker/octane/season07_kills.rpak",1,false,"",""
28,"29",10,"settings/itemflav/grx_currency/premium.rpak",100,true,"",""
28,"29",0,"settings/itemflav/gcard_tracker/wattson/season07_wins.rpak",1,false,"",""
29,"30",10,"settings/itemflav/xp_boost/battlepass_season07.rpak",1,true,"",""
29,"30",0,"settings/itemflav/pack/cosmetic_rare.rpak",1,false,"",""
